Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
GCA_900074245.1_VSA77_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.892	39874	294.0810426540284	2083744	0.35	2110	142	108907	
GCA_920937525.1_GCA_200697_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.89	93932	303.1294530858003	2033666	0.35	1993	72	280682	
GCA_920938405.1_GCA_PHEGBS0408_genomic	100.0	0.09	Neural Network (Specific Model)	11	0.891	97162	300.213122605364	2107371	0.35	2088	29	553837	
GCF_008692275.1_ASM869227v1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.889	124184	300.8215892053973	2028347	0.35	2001	42	280772	
GCF_019794085.1_ASM1979408v1_genomic	100.0	0.06	Neural Network (Specific Model)	11	0.895	322018	300.1731499051233	2115688	0.36	2108	17	613691	
GCF_023507565.1_ASM2350756v1_genomic	100.0	0.08	Neural Network (Specific Model)	11	0.885	101489	296.12770862148454	2173705	0.36	2169	70	228212	
GCF_027861675.1_ASM2786167v1_genomic	100.0	0.08	Neural Network (Specific Model)	11	0.889	91951	299.298623853211	2198879	0.35	2180	43	240468	
GCF_055701885.1_ASM5570188v1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.889	138840	295.01184272856466	2097246	0.35	2111	28	295094	
GCA_001222045.1_6630_8_15_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.889	132340	301.02812803103785	2091050	0.35	2062	29	334104	
GCA_001222545.1_6630_8_16_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.89	151014	304.64008179959103	2006260	0.35	1956	26	290006	
GCA_029528745.1_ASM2952874v1_genomic	100.0	0.04	Neural Network (Specific Model)	11	0.89	89582	303.49585163494385	2093388	0.35	2049	44	222973	
GCA_034470285.1_PDT001811827.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.892	149306	297.5859154929577	2128248	0.35	2130	32	347478	
GCA_044089145.1_PDT002224340.1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.893	139777	302.9122807017544	2085643	0.35	2052	35	446948	
GCA_044848865.1_PDT002214369.1_genomic	99.99	0.11	Neural Network (Specific Model)	11	0.893	225947	303.6210683974039	2040393	0.35	2003	26	401111	
GCA_047382405.1_ASM4738240v1_genomic	100.0	0.05	Neural Network (Specific Model)	11	0.896	256810	311.66912928759893	1973898	0.35	1895	9	776602	
GCA_047389625.1_ASM4738962v1_genomic	100.0	0.06	Neural Network (Specific Model)	11	0.885	138690	300.487680148768	2186548	0.35	2151	42	260179	
GCA_053546015.1_ASM5354601v1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.889	94062	295.30874704491725	2103555	0.35	2115	54	260793	
GCA_900074295.1_VSA83_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.891	42229	294.3303317535545	2086121	0.35	2110	139	108905	
GCA_920937565.1_GCA_PHEGBS0067_genomic	100.0	0.08	Neural Network (Specific Model)	11	0.893	129106	302.57750611246945	2075352	0.35	2045	31	541324	
GCF_001399415.1_Child19-2_genomic	100.0	0.09	Neural Network (Specific Model)	11	0.891	86975	300.7536304456685	2019811	0.35	1997	80	243671	
GCF_025938215.1_ASM2593821v1_genomic	100.0	0.09	Neural Network (Specific Model)	11	0.884	63719	290.67704993128723	2149445	0.35	2183	89	277823	
GCF_030218385.1_ASM3021838v1_genomic	100.0	0.07	Neural Network (Specific Model)	11	0.89	187582	296.8897637795276	2029347	0.35	2032	81	643959	
GCF_052146215.1_ASM5214621v1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.894	41961	296.6864289022696	2146149	0.35	2159	97	158130	
GCF_900074125.1_VSA50_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.892	33473	294.6514598540146	2167637	0.35	2192	156	92583	
GCF_900074255.1_VSA79_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.891	43591	294.65607210626183	2086475	0.35	2108	137	108905	
GCF_949787715.1_23220_1_89_h_nanopore_genomic	100.0	0.06	Neural Network (Specific Model)	11	0.882	2061801	309.77947932618684	2061801	0.36	1959	1	2061801	
GCA_000310505.1_ASM31050v1_genomic	100.0	0.06	Neural Network (Specific Model)	11	0.894	132194	301.1799204771372	2029541	0.35	2012	23	467949	
GCA_001110105.1_6753_5_18_genomic	99.99	0.06	Neural Network (Specific Model)	11	0.89	588145	301.9313725490196	2071550	0.35	2040	14	728602	
GCA_014875035.1_ASM1487503v1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.891	87529	288.6801112656468	2093056	0.35	2157	144	349970	
GCA_027861855.1_ASM2786185v1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.889	99512	299.17164179104475	2160458	0.35	2144	39	334475	
GCA_029529755.1_ASM2952975v1_genomic	100.0	0.06	Neural Network (Specific Model)	11	0.892	152343	298.6493815413892	2107824	0.35	2102	35	267726	
GCA_034352665.1_PDT001878657.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.893	133143	299.6448140900196	2054567	0.35	2044	31	334784	
GCA_034384855.1_PDT001859633.1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.893	229191	301.8623635500712	2133949	0.35	2107	21	675724	
GCA_044112035.1_PDT002223973.1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.891	210399	302.1445603576751	2043755	0.35	2013	24	627745	
GCA_044417485.1_PDT002223826.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.893	195642	300.0883233532934	2016962	0.35	2004	25	346994	
GCA_044490105.1_PDT002220556.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.892	294278	306.27923750644	1996466	0.35	1941	24	628208	
GCA_044528165.1_PDT002219492.1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.894	187831	306.21812596006146	2004848	0.35	1953	20	604320	
GCA_044528885.1_PDT002219397.1_genomic	100.0	0.09	Neural Network (Specific Model)	11	0.891	69958	293.8774464119292	2118662	0.35	2146	57	192411	
GCA_044775605.1_PDT002218105.1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.892	187347	306.4023170089521	1953400	0.35	1899	26	604165	
GCA_044792055.1_PDT002216913.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.893	325426	300.5712143928036	2016629	0.35	2001	23	350634	
GCA_044802885.1_PDT002217167.1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.892	179600	303.1162674650699	2039036	0.35	2004	25	628841	
GCA_044850285.1_PDT002214320.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.892	147311	300.0025316455696	1989893	0.35	1975	33	650746	
GCA_045264245.1_PDT002487666.1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.892	179545	302.2934673366834	2019614	0.35	1990	26	642877	
GCA_045295725.1_PDT002486063.1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.893	133171	304.7814371257485	2049499	0.35	2004	25	604404	
GCA_900073855.1_VSA104_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.892	43591	292.5781683626272	2123271	0.35	2162	142	108905	
GCA_920938635.1_GCA_PHEGBS0286_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.891	102257	303.99514091350824	2104117	0.35	2058	41	243834	
GCF_000310405.1_ASM31040v1_genomic	100.0	0.08	Neural Network (Specific Model)	11	0.891	440984	301.52667645619186	2070913	0.35	2043	25	649469	
GCF_001016965.1_ASM101696v1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.889	80464	296.18419800095194	2097098	0.35	2101	36	209120	
GCF_004353995.1_ASM435399v1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.89	83249	293.04099099099096	2188850	0.36	2220	53	228673	
GCF_014338575.1_ASM1433857v1_genomic	100.0	0.08	Neural Network (Specific Model)	11	0.885	509922	301.9400805639476	2028727	0.35	1986	15	582167	
GCF_019794015.1_ASM1979401v1_genomic	100.0	0.06	Neural Network (Specific Model)	11	0.896	582003	301.36900884132154	2164177	0.36	2149	17	716275	
GCF_025941845.1_ASM2594184v1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.886	48665	299.07779419005414	2052458	0.35	2031	83	183250	
GCF_042687465.1_ASM4268746v1_genomic	100.0	0.05	Neural Network (Specific Model)	11	0.887	115799	292.77868852459017	2049467	0.35	2074	140	236196	
GCA_006543505.1_ASM654350v1_genomic	100.0	0.08	Neural Network (Specific Model)	11	0.892	77156	297.6212045793927	2006790	0.35	2009	55	200341	
GCA_021496965.1_ASM2149696v1_genomic	100.0	0.07	Neural Network (Specific Model)	11	0.877	2056769	302.7336683417085	2056769	0.35	1990	1	2056769	
GCA_025938455.1_ASM2593845v1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.888	106162	302.21895590471365	2010660	0.35	1973	42	196356	
GCA_034352025.1_PDT001878689.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.893	147284	304.8671510119357	1970911	0.35	1927	32	505884	
GCA_034502055.1_PDT001799935.1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.894	43868	300.30966469428006	2040873	0.35	2028	88	143141	
GCA_034625025.1_PDT001795876.1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.893	119299	305.7416582406471	2029279	0.35	1978	36	258796	
GCA_034626065.1_PDT001794233.1_genomic	100.0	0.08	Neural Network (Specific Model)	11	0.893	102370	297.86712940009915	2013631	0.35	2017	38	306130	
GCA_034628505.1_PDT001790144.1_genomic	100.0	0.09	Neural Network (Specific Model)	11	0.895	28552	294.94474863115977	1983355	0.35	2009	134	119732	
GCA_037080255.1_ASM3708025v1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.89	321353	298.8665430954588	2170574	0.35	2158	26	529519	
GCA_044510985.1_PDT002219852.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.893	187333	301.5444054189664	2015339	0.35	1993	23	650277	
GCA_044711835.1_PDT002212515.1_genomic	99.99	0.07	Neural Network (Specific Model)	11	0.892	130910	301.4945705824284	2051941	0.35	2026	28	627644	
GCA_044722025.1_PDT002211997.1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.893	561804	303.376953125	2083888	0.35	2048	16	607410	
GCA_044792235.1_PDT002216895.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.891	68561	294.0261315912272	2117263	0.35	2143	67	195768	
GCA_044795885.1_PDT002218319.1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.892	187350	302.7188434695912	2038987	0.35	2006	29	628407	
GCA_047379865.1_ASM4737986v1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.885	163380	308.63289869608826	2082135	0.35	1994	29	422013	
GCA_047381205.1_ASM4738120v1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.892	219640	305.8153687467767	1990723	0.35	1939	24	698358	
GCA_047392865.1_ASM4739286v1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.89	96029	298.171992481203	2135004	0.35	2128	33	282902	
GCA_053398615.1_PDT002976657.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.9	21335	301.6760705289673	1993112	0.35	1985	176	77724	
GCA_053545675.1_ASM5354567v1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.889	127905	295.22152205525936	2052665	0.35	2063	45	260838	
GCA_053546175.1_ASM5354617v1_genomic	100.0	0.09	Neural Network (Specific Model)	11	0.89	153461	300.57696177062377	2011697	0.35	1988	27	347709	
GCA_053826205.1_PDT003009936.1_genomic	100.0	0.08	Neural Network (Specific Model)	11	0.893	81242	303.6282828282828	2016908	0.35	1980	56	156356	
GCA_054952625.1_ASM5495262v1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.877	2222318	298.121336996337	2222318	0.36	2184	1	2222318	
GCA_900073805.1_VSA10_genomic	100.0	0.09	Neural Network (Specific Model)	11	0.894	71408	296.9442119944212	2140853	0.36	2151	87	257607	
GCA_920937845.1_GCA_PHEGBS0152_genomic	99.99	0.09	Neural Network (Specific Model)	11	0.893	263243	300.83012345679015	2043561	0.35	2025	26	482420	
GCA_920939075.1_GCA_PHEGBS0518_genomic	99.99	0.08	Neural Network (Specific Model)	11	0.893	471088	301.61215629522434	2097691	0.35	2073	16	676614	
GCF_000310605.1_ASM31060v1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.89	89521	296.71101364522417	2048561	0.35	2052	40	281254	
GCF_900074365.1_VSA90_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.891	37604	294.5757000474608	2085388	0.35	2107	149	108904	
GCF_900074485.1_mad14_genomic	100.0	0.08	Neural Network (Specific Model)	11	0.893	55765	296.2178171641791	2130680	0.36	2144	114	117436	
GCA_027863295.1_ASM2786329v1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.89	103405	297.65719608756405	2149996	0.36	2147	49	227823	
GCA_029530075.1_ASM2953007v1_genomic	100.0	0.07	Neural Network (Specific Model)	11	0.89	91806	303.48029925187035	2047832	0.35	2005	44	223242	
GCA_034503315.1_PDT001799811.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.891	134334	300.22848808945065	2074992	0.35	2057	38	501550	
GCA_034626105.1_PDT001794226.1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.894	115737	296.718827620467	2001771	0.35	2013	74	376889	
GCA_034646575.1_PDT001205575.1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.893	141907	302.5748299319728	2088850	0.35	2058	33	383973	
GCA_042686695.1_ASM4268669v1_genomic	100.0	0.06	Neural Network (Specific Model)	11	0.888	240510	292.35557629491365	2111889	0.35	2143	144	555653	
GCA_044026915.1_PDT002237939.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.893	187333	301.111944027986	2020702	0.35	2001	22	650665	
GCA_044419385.1_PDT002221871.1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.893	294285	299.8998582900331	2128173	0.35	2117	26	524920	
GCA_044428575.1_PDT002220787.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.891	91916	300.25918762088975	2087240	0.35	2068	42	318222	
GCA_044483045.1_PDT002220718.1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.892	94709	297.61464815701294	2086634	0.35	2089	43	341886	
GCA_044495635.1_PDT002220339.1_genomic	100.0	0.05	Neural Network (Specific Model)	11	0.892	115810	304.11234817813767	2019002	0.35	1976	35	346469	
GCA_044498555.1_PDT002220112.1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.891	234070	302.1385151968112	2039298	0.35	2007	29	628195	
GCA_044529825.1_PDT002219343.1_genomic	100.0	0.08	Neural Network (Specific Model)	11	0.892	100284	300.2207357859532	2108771	0.35	2093	47	222923	
GCA_044553745.1_PDT002218515.1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.891	85218	298.99314061734447	2050846	0.35	2041	46	192409	
GCA_044886565.1_PDT002212880.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.891	187341	304.74987212276216	2003644	0.35	1955	27	628207	
GCA_044887405.1_PDT002212823.1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.892	78968	300.3625730994152	2068527	0.35	2052	43	264072	
GCA_045263305.1_PDT002487713.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.893	187696	301.0326633165829	2008629	0.35	1990	24	429260	
GCA_045495615.1_PDT002494733.1_genomic	100.0	0.08	Neural Network (Specific Model)	11	0.893	262678	303.0722587165235	2012212	0.35	1979	17	583220	
GCA_047392935.1_ASM4739293v1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.896	229979	305.59856630824373	1995002	0.35	1953	13	653312	
GCA_055429125.1_PDT003109148.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.894	312708	304.3279434057605	2017771	0.35	1979	18	604897	
GCA_900074655.1_mad60_genomic	100.0	0.09	Neural Network (Specific Model)	11	0.893	63825	297.121155638397	2139173	0.35	2146	96	223877	
GCF_001399435.1_Child19-3_genomic	100.0	0.09	Neural Network (Specific Model)	11	0.891	80843	300.4032016008004	2019386	0.35	1999	82	243671	
GCF_004369765.1_ASM436976v1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.892	28406	290.7469879518072	2024929	0.35	2075	129	87493	
GCF_009771825.1_ASM977182v1_genomic	100.0	0.08	Neural Network (Specific Model)	11	0.889	160663	296.75165876777254	2108723	0.35	2110	38	527211	
GCF_011327055.1_ASM1132705v1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.889	102035	302.13863305865243	2100669	0.35	2063	40	260181	
GCF_022586275.1_ASM2258627v1_genomic	100.0	0.08	Neural Network (Specific Model)	11	0.89	264724	301.5978420794507	2070854	0.35	2039	20	614900	
GCF_042687045.1_ASM4268704v1_genomic	100.0	0.02	Neural Network (Specific Model)	11	0.89	156361	291.3053613053613	2103108	0.35	2145	134	426975	
GCF_051530405.1_ASM5153040v1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.891	188088	301.398590840463	2014241	0.35	1987	19	643966	
GCA_000290435.1_ASM29043v1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.891	115942	300.1404255319149	2132546	0.35	2115	38	322392	
GCA_001266635.1_ASM126663v1_genomic	100.0	0.06	Neural Network (Specific Model)	11	0.886	1996151	309.6853696906135	1996151	0.35	1907	1	1996151	
GCA_001399075.1_Mother14_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.889	85849	295.75244618395305	2037569	0.35	2044	98	243796	
GCA_008710645.1_ASM871064v1_genomic	100.0	0.07	Neural Network (Specific Model)	11	0.89	109697	302.2294776119403	2181056	0.36	2144	45	314121	
GCA_019038375.1_ASM1903837v1_genomic	100.0	0.04	Neural Network (Specific Model)	11	0.894	96767	305.146017699115	2078602	0.36	2034	55	198061	
GCA_020297185.1_ASM2029718v1_genomic	100.0	0.05	Neural Network (Specific Model)	11	0.888	206728	302.38924838227973	2049160	0.35	2009	26	372449	
GCA_029528455.1_ASM2952845v1_genomic	100.0	0.09	Neural Network (Specific Model)	11	0.89	91887	302.1343705799151	2155868	0.35	2121	48	223105	
GCA_029529475.1_ASM2952947v1_genomic	100.0	0.07	Neural Network (Specific Model)	11	0.89	91887	303.1283422459893	2098476	0.35	2057	44	223027	
GCA_034601015.1_PDT001797162.1_genomic	99.99	0.12	Neural Network (Specific Model)	11	0.892	165943	299.9975369458128	2043584	0.35	2030	35	300969	
GCA_043107775.1_PDT002221820.1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.892	116358	300.0306420233464	2071520	0.35	2056	43	222255	
GCA_044078515.1_PDT002224917.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.892	136018	296.85157699443414	2149792	0.35	2156	51	242537	
GCA_044421125.1_PDT002221720.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.891	184263	300.85104270109235	2035887	0.35	2014	24	666563	
GCA_044492085.1_PDT002220466.1_genomic	100.0	0.08	Neural Network (Specific Model)	11	0.893	124578	306.15585774058576	1962871	0.35	1912	25	564880	
GCA_044798285.1_PDT002216622.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.892	79580	303.133676092545	1980517	0.35	1945	39	382631	
GCA_044807715.1_PDT002216683.1_genomic	100.0	0.05	Neural Network (Specific Model)	11	0.891	188700	302.0889328063241	2055104	0.35	2024	32	256547	
GCA_044838525.1_PDT002215057.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.893	149401	300.5641908509592	2050386	0.35	2033	31	320831	
GCA_044885045.1_PDT002213021.1_genomic	100.0	0.08	Neural Network (Specific Model)	11	0.892	119298	299.14622414622414	2088335	0.35	2079	45	321583	
GCA_045272625.1_PDT002487269.1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.892	220572	302.83874188716925	2035907	0.35	2003	31	628016	
GCA_052523385.1_PDT002911845.1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.891	213570	298.1758569299553	2018435	0.35	2013	28	288705	
GCF_001016695.1_ASM101669v1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.887	96261	295.92800374006544	2137947	0.35	2139	35	264344	
GCF_021496885.1_ASM2149688v1_genomic	100.0	0.07	Neural Network (Specific Model)	11	0.878	2114033	303.5995098039216	2114033	0.35	2040	1	2114033	
GCF_047689965.1_ASM4768996v1_genomic	100.0	0.06	Neural Network (Specific Model)	11	0.891	188131	301.6105466860184	2094553	0.35	2067	27	313202	
GCF_053009285.1_ASM5300928v1_genomic	99.99	0.1	Neural Network (Specific Model)	11	0.894	204327	302.24422110552763	2014915	0.35	1990	28	402649	
GCA_020786675.1_ASM2078667v1_genomic	100.0	0.09	Neural Network (Specific Model)	11	0.889	78969	294.91201117318434	2133357	0.35	2148	75	228637	
GCA_029278525.1_ASM2927852v1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.878	2265243	300.6280542986425	2265243	0.36	2210	1	2265243	
GCA_034590815.1_PDT001797690.1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.893	169384	300.3394941634241	2071376	0.35	2056	23	495537	
GCA_042687155.1_ASM4268715v1_genomic	100.0	0.07	Neural Network (Specific Model)	11	0.887	218982	284.79926504363806	2092918	0.35	2177	193	427115	
