Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
GCA_034347865.1_PDT001878876.1_genomic	100.0	4.91	Neural Network (Specific Model)	11	0.892	102928	297.91243654822335	2363731	0.36	2364	61	222334	None
GCA_034379345.1_PDT001861386.1_genomic	100.0	0.35	Neural Network (Specific Model)	11	0.893	110369	300.30217917675543	2080676	0.35	2065	38	320897	None
GCA_034381535.1_PDT001861280.1_genomic	100.0	0.45	Neural Network (Specific Model)	11	0.893	141468	298.25398270368686	2197812	0.35	2197	36	326387	None
GCA_034413115.1_PDT001839990.1_genomic	100.0	0.41	Neural Network (Specific Model)	11	0.891	59181	302.978125	1956216	0.35	1920	57	114950	None
GCA_034417335.1_PDT001820568.1_genomic	100.0	0.3	Neural Network (Specific Model)	11	0.891	91586	297.8864734299517	2071873	0.35	2070	40	220941	None
GCA_034446085.1_PDT001816057.1_genomic	100.0	1.14	Neural Network (Specific Model)	11	0.892	127822	294.81106422878577	2111120	0.35	2133	36	260635	None
GCA_034450725.1_PDT001812598.1_genomic	100.0	3.58	Neural Network (Specific Model)	11	0.891	91706	302.94927172275237	2027291	0.35	1991	40	280660	None
GCA_034453745.1_PDT001812460.1_genomic	100.0	1.52	Neural Network (Specific Model)	11	0.892	383651	301.3663075416259	2065255	0.35	2042	20	649773	None
GCA_034455325.1_PDT001812393.1_genomic	100.0	0.19	Neural Network (Specific Model)	11	0.891	93963	301.96288659793817	1969629	0.35	1940	37	280529	None
GCA_034455905.1_PDT001812365.1_genomic	100.0	9.2	Neural Network (Specific Model)	11	0.89	164092	303.0240073868883	2207848	0.35	2166	30	319539	None
GCA_034456425.1_PDT001812340.1_genomic	100.0	1.56	Neural Network (Specific Model)	11	0.892	103111	300.9923481587757	2113220	0.35	2091	49	222416	None
GCA_034458445.1_PDT001812247.2_genomic	100.0	3.29	Neural Network (Specific Model)	11	0.892	312240	307.6028586013272	2023508	0.35	1959	19	605044	None
GCA_034459125.1_PDT001812207.1_genomic	100.0	0.19	Neural Network (Specific Model)	11	0.891	99537	300.3381982888777	2006194	0.35	1987	38	205558	None
GCA_034463245.1_PDT001812066.1_genomic	100.0	7.22	Neural Network (Specific Model)	11	0.89	218097	304.75	2149289	0.35	2096	24	359940	None
GCA_034467045.1_PDT001811977.1_genomic	100.0	3.0	Neural Network (Specific Model)	11	0.892	103110	304.77567439659254	2162169	0.35	2113	39	288230	None
GCA_034469845.1_PDT001811848.1_genomic	100.0	10.05	Neural Network (Specific Model)	11	0.892	175562	305.72705882352943	2181687	0.35	2125	29	368873	None
GCA_034470545.1_PDT001811812.1_genomic	100.0	5.97	Neural Network (Specific Model)	11	0.892	84628	303.7837091578463	2215432	0.35	2173	44	288230	None
GCA_034471925.1_PDT001811738.1_genomic	100.0	6.46	Neural Network (Specific Model)	11	0.892	125222	304.10091743119267	2115619	0.35	2071	35	280876	None
GCA_034497885.1_PDT001801198.1_genomic	99.96	9.19	Neural Network (Specific Model)	11	0.891	158505	305.27985074626866	2200653	0.35	2144	39	458032	None
GCA_034498185.1_PDT001801116.1_genomic	100.0	0.34	Neural Network (Specific Model)	11	0.891	125019	302.6630648330059	2070733	0.35	2036	22	463350	None
GCA_034499475.1_PDT001800118.1_genomic	100.0	0.18	Neural Network (Specific Model)	11	0.894	42092	301.14059405940594	2037788	0.35	2020	91	106346	None
GCA_034503075.1_PDT001799868.1_genomic	100.0	0.67	Neural Network (Specific Model)	11	0.892	371225	302.56849315068496	2225386	0.35	2190	24	398757	None
GCA_034503595.1_PDT001799790.1_genomic	100.0	1.24	Neural Network (Specific Model)	11	0.891	278127	300.94001874414244	2159626	0.35	2134	25	421079	None
GCA_034510115.1_PDT001799562.1_genomic	100.0	0.38	Neural Network (Specific Model)	11	0.892	137866	303.0744368266405	2079072	0.35	2042	27	379198	None
GCA_034513435.1_PDT001800783.1_genomic	100.0	0.78	Neural Network (Specific Model)	11	0.888	118883	301.5208940719145	2093859	0.35	2058	23	524474	None
GCA_034513945.1_PDT001800747.1_genomic	100.0	15.55	Neural Network (Specific Model)	11	0.89	326171	303.11144839549	2351235	0.35	2306	22	672308	None
GCA_034517105.1_PDT001800150.1_genomic	100.0	16.81	Neural Network (Specific Model)	11	0.892	274293	304.0758377425044	2314512	0.35	2268	20	675625	None
GCA_034523155.1_PDT001799403.1_genomic	100.0	4.89	Neural Network (Specific Model)	11	0.894	46335	301.0516252390057	2110872	0.35	2092	92	108206	None
GCA_034551835.1_PDT001798764.1_genomic	100.0	0.81	Neural Network (Specific Model)	11	0.894	159836	298.11838681699913	2303809	0.35	2306	25	521943	None
GCA_034582475.1_PDT001798365.1_genomic	100.0	0.56	Neural Network (Specific Model)	11	0.891	135758	300.9275690357628	2234817	0.35	2209	36	300045	None
GCA_034583415.1_PDT001798270.1_genomic	99.99	3.52	Neural Network (Specific Model)	11	0.893	44705	303.16487279843443	2077695	0.35	2044	89	102875	None
GCA_034583755.1_PDT001798239.1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.893	149312	302.5543942992874	2135271	0.35	2105	24	541211	None
GCA_034586235.1_PDT001798007.1_genomic	100.0	4.97	Neural Network (Specific Model)	11	0.894	103110	298.759477124183	2297708	0.35	2295	50	346767	None
GCA_034589475.1_PDT001797756.1_genomic	100.0	0.33	Neural Network (Specific Model)	11	0.892	227419	303.22060957910014	2103344	0.35	2067	26	586867	None
GCA_034593935.1_PDT001797531.1_genomic	100.0	0.32	Neural Network (Specific Model)	11	0.894	246689	305.8419452887538	2022920	0.35	1974	24	633580	None
GCA_034595855.1_PDT001797433.1_genomic	100.0	0.35	Neural Network (Specific Model)	11	0.893	201292	305.3840544482256	2106964	0.35	2057	20	641121	None
GCA_034598615.1_PDT001797290.1_genomic	100.0	12.94	Neural Network (Specific Model)	11	0.893	224174	302.25735294117646	2344503	0.35	2312	30	283355	None
GCA_034602015.1_PDT001797107.1_genomic	100.0	0.63	Neural Network (Specific Model)	11	0.891	148072	299.95688517377914	2293092	0.35	2273	26	341235	None
GCA_034607895.1_PDT001796792.1_genomic	100.0	0.35	Neural Network (Specific Model)	11	0.891	630357	304.5316205533597	2071147	0.35	2024	12	862938	None
GCA_034612475.1_PDT001796562.1_genomic	100.0	3.57	Neural Network (Specific Model)	11	0.895	270111	306.6017471736896	1997126	0.35	1946	22	534171	None
GCA_034613955.1_PDT001796478.1_genomic	100.0	13.82	Neural Network (Specific Model)	11	0.894	238654	304.0057958091841	2285637	0.35	2243	26	368803	None
GCA_034617175.1_PDT001796305.1_genomic	100.0	4.26	Neural Network (Specific Model)	11	0.893	46335	299.6824712643678	2098700	0.35	2088	91	115988	None
GCA_034618755.1_PDT001796215.1_genomic	100.0	4.9	Neural Network (Specific Model)	11	0.894	42186	300.8408766079085	2115704	0.35	2099	88	101461	None
GCA_034621565.1_PDT001796059.1_genomic	100.0	0.17	Neural Network (Specific Model)	11	0.892	457636	302.17183653372723	2060466	0.35	2031	13	633249	None
GCA_034626245.1_PDT001794219.1_genomic	100.0	1.15	Neural Network (Specific Model)	11	0.894	111224	295.44162679425835	2069264	0.35	2090	67	267352	None
GCA_034626525.1_PDT001794190.1_genomic	100.0	0.22	Neural Network (Specific Model)	11	0.892	124337	298.57761557177616	2060926	0.35	2055	43	342485	None
GCA_034627105.1_PDT001793390.1_genomic	100.0	0.19	Neural Network (Specific Model)	11	0.894	118454	304.16148445336006	2032929	0.35	1994	47	485583	None
GCA_034628165.1_PDT001790165.1_genomic	100.0	1.32	Neural Network (Specific Model)	11	0.89	72688	300.31776180698154	1968924	0.35	1948	60	205559	None
GCA_034628325.1_PDT001790154.1_genomic	100.0	0.19	Neural Network (Specific Model)	11	0.897	25758	293.5273343009192	2025841	0.35	2067	170	79526	None
GCA_034635155.1_PDT001738885.1_genomic	100.0	0.15	Neural Network (Specific Model)	11	0.894	94178	297.90944881889766	2028060	0.35	2032	41	292548	None
GCA_034637955.1_PDT001738700.1_genomic	100.0	0.68	Neural Network (Specific Model)	11	0.892	92887	300.4211005002274	2218621	0.35	2199	37	350737	None
GCA_034688805.1_PDT002040019.1_genomic	100.0	0.19	Neural Network (Specific Model)	11	0.891	121275	301.6895674300254	1992186	0.35	1965	34	244835	None
GCA_037079075.1_ASM3707907v1_genomic	100.0	0.34	Neural Network (Specific Model)	11	0.889	265878	302.38929440389296	2094577	0.35	2055	21	369143	None
GCA_037079755.1_ASM3707975v1_genomic	100.0	0.34	Neural Network (Specific Model)	11	0.889	254589	301.7540263543192	2084036	0.35	2049	24	283075	None
GCA_037080435.1_ASM3708043v1_genomic	100.0	0.2	Neural Network (Specific Model)	11	0.887	109104	296.0632429862102	2102845	0.35	2103	48	228740	None
GCA_040965435.1_ASM4096543v1_genomic	100.0	0.13	Neural Network (Specific Model)	11	0.89	262165	297.93290891283056	2048327	0.35	2042	20	490994	None
GCA_042921495.1_PDT002099804.1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.893	78975	304.15125240847783	2116681	0.35	2076	54	242128	None
GCA_042923635.1_PDT002099854.1_genomic	100.0	0.2	Neural Network (Specific Model)	11	0.892	95838	300.6293018682399	2052754	0.35	2034	40	239843	None
GCA_043100045.1_PDT002221068.1_genomic	100.0	0.18	Neural Network (Specific Model)	11	0.893	137738	304.85352798053526	2102085	0.35	2055	25	322990	None
GCA_043101805.1_PDT002220993.1_genomic	100.0	0.36	Neural Network (Specific Model)	11	0.891	104531	302.9090042877561	2136261	0.35	2099	31	348663	None
GCA_043105715.1_PDT002221917.1_genomic	100.0	0.23	Neural Network (Specific Model)	11	0.893	40714	304.8149824032177	2033033	0.35	1989	90	92939	None
GCA_043108645.1_PDT002221746.1_genomic	100.0	0.15	Neural Network (Specific Model)	11	0.891	383256	300.77986512524086	2099884	0.35	2076	21	696588	None
GCA_043112325.1_PDT002224572.1_genomic	100.0	1.66	Neural Network (Specific Model)	11	0.887	116140	283.2149229521492	2358120	0.35	2466	204	413241	None
GCA_043114995.1_PDT002224706.1_genomic	100.0	0.36	Neural Network (Specific Model)	11	0.892	347708	302.0277502477701	2045754	0.35	2018	21	675578	None
GCA_043115525.1_PDT002224640.1_genomic	100.0	0.35	Neural Network (Specific Model)	11	0.894	320945	302.03573200992554	2039861	0.35	2015	21	668845	None
GCA_043116725.1_PDT002224474.1_genomic	100.0	0.16	Neural Network (Specific Model)	11	0.893	41136	299.97770237518176	2075178	0.35	2063	94	117288	None
GCA_043118505.1_PDT002224573.1_genomic	100.0	0.15	Neural Network (Specific Model)	11	0.892	95851	302.36	2005488	0.35	1975	38	233846	None
GCA_043122355.1_PDT002225103.1_genomic	100.0	0.47	Neural Network (Specific Model)	11	0.893	122985	306.97656982193064	2196102	0.35	2134	41	265930	None
GCA_043122845.1_PDT002224998.1_genomic	99.99	0.15	Neural Network (Specific Model)	11	0.893	204731	301.8246561886051	2060711	0.35	2036	28	405409	None
GCA_043123085.1_PDT002226099.1_genomic	100.0	0.13	Neural Network (Specific Model)	11	0.892	138732	302.4313725490196	2071120	0.35	2040	37	283805	None
GCA_043128865.1_PDT002226421.1_genomic	100.0	0.4	Neural Network (Specific Model)	11	0.893	160323	299.3486660533579	2182497	0.35	2174	28	473505	None
GCA_043129425.1_PDT002226262.1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.892	300008	303.2386768447837	2000510	0.35	1965	20	604770	None
GCA_043130385.1_PDT002226451.1_genomic	100.0	0.37	Neural Network (Specific Model)	11	0.892	295730	306.0697321879737	2033429	0.35	1979	24	658174	None
GCA_043131365.1_PDT002226384.1_genomic	100.0	0.14	Neural Network (Specific Model)	11	0.893	149417	300.60384805130735	2043833	0.35	2027	30	550961	None
GCA_043155655.1_PDT002221158.1_genomic	100.0	0.44	Neural Network (Specific Model)	11	0.891	348663	297.21525885558583	2200711	0.35	2202	24	396749	None
GCA_043156315.1_PDT002221113.1_genomic	100.0	0.15	Neural Network (Specific Model)	11	0.892	263693	301.60233918128654	2076877	0.35	2052	22	695514	None
GCA_043177265.1_PDT002237138.1_genomic	100.0	0.66	Neural Network (Specific Model)	11	0.89	119191	301.05783582089555	2171838	0.35	2144	29	340963	None
GCA_043365895.1_PDT002276091.1_genomic	100.0	0.37	Neural Network (Specific Model)	11	0.892	148923	301.5947115384615	2106758	0.35	2080	27	434104	None
GCA_043818635.1_PDT002395714.1_genomic	100.0	8.25	Neural Network (Specific Model)	11	0.892	145599	303.35354960037614	2165742	0.35	2127	31	277989	None
GCA_043866775.1_PDT002395691.1_genomic	100.0	0.45	Neural Network (Specific Model)	11	0.894	790202	306.5562072336266	2101655	0.35	2046	12	869744	None
GCA_043868985.1_PDT002395690.1_genomic	100.0	10.54	Neural Network (Specific Model)	11	0.893	126003	302.43069727891157	2385424	0.35	2352	41	260452	None
GCA_043949185.1_ASM4394918v1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.891	205628	299.5408560311284	2071288	0.35	2056	23	285401	None
GCA_044028825.1_PDT002237139.1_genomic	100.0	0.55	Neural Network (Specific Model)	11	0.892	264303	300.8676893576222	2106050	0.35	2086	23	524991	None
GCA_044028855.1_PDT002236930.1_genomic	100.0	0.42	Neural Network (Specific Model)	11	0.893	249052	305.55410628019325	2120897	0.35	2070	24	640898	None
GCA_044068805.1_ASM4406880v1_genomic	100.0	0.19	Neural Network (Specific Model)	11	0.888	338512	301.24441274369946	2136288	0.35	2103	21	375581	None
GCA_044072875.1_PDT002225983.1_genomic	100.0	0.51	Neural Network (Specific Model)	11	0.893	160318	301.2488328664799	2165281	0.35	2142	27	371076	None
GCA_044073295.1_PDT002225934.1_genomic	100.0	0.13	Neural Network (Specific Model)	11	0.893	82504	302.75347721822544	2116583	0.35	2085	47	251205	None
GCA_044078615.1_PDT002224912.1_genomic	100.0	1.82	Neural Network (Specific Model)	11	0.89	68803	303.878096163186	2105787	0.35	2059	63	165930	None
GCA_044088535.1_PDT002224376.1_genomic	100.0	1.06	Neural Network (Specific Model)	11	0.889	118395	290.2461673236969	2231259	0.35	2283	111	376379	None
GCA_044090355.1_PDT002224293.1_genomic	100.0	0.38	Neural Network (Specific Model)	11	0.892	149305	300.2566371681416	2049925	0.35	2034	30	447047	None
GCA_044092335.1_PDT002224255.1_genomic	100.0	0.3	Neural Network (Specific Model)	11	0.891	80053	303.3181590795398	2039371	0.35	1999	47	179511	None
GCA_044107815.1_PDT002224013.1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.891	234075	302.84315684315686	2037361	0.35	2002	23	628339	None
GCA_044119365.1_PDT002223907.1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.892	176901	301.7380478087649	2035103	0.35	2008	30	535384	None
GCA_044119965.1_PDT002223877.1_genomic	100.0	0.61	Neural Network (Specific Model)	11	0.893	40879	301.02554027504914	2055762	0.35	2036	95	102875	None
GCA_044120045.1_PDT002223875.1_genomic	99.99	0.14	Neural Network (Specific Model)	11	0.893	204626	301.9582514734774	2062048	0.35	2036	31	405468	None
GCA_044419225.1_PDT002221880.1_genomic	100.0	0.13	Neural Network (Specific Model)	11	0.893	149304	301.7035376183358	2031588	0.35	2007	29	500477	None
GCA_044419305.1_PDT002221876.1_genomic	100.0	0.19	Neural Network (Specific Model)	11	0.893	134311	297.9335863377609	2107194	0.35	2108	38	499376	None
GCA_044493965.1_PDT002220398.1_genomic	100.0	0.3	Neural Network (Specific Model)	11	0.893	75281	295.928125	2223697	0.35	2240	53	179179	None
GCA_044496115.1_PDT002220316.1_genomic	100.0	0.17	Neural Network (Specific Model)	11	0.893	263031	297.7970106075217	2072214	0.35	2074	41	329618	None
GCA_044498755.1_PDT002220103.1_genomic	100.0	0.33	Neural Network (Specific Model)	11	0.892	171574	304.31117676021665	2074434	0.35	2031	30	369059	None
GCA_044498995.1_PDT002220090.1_genomic	100.0	0.22	Neural Network (Specific Model)	11	0.891	276292	301.5057071960298	2042559	0.35	2015	18	456156	None
GCA_044499005.1_PDT002220091.1_genomic	100.0	0.49	Neural Network (Specific Model)	11	0.889	135505	300.4622201492537	2171117	0.35	2144	25	525521	None
GCA_044503195.1_PDT002219898.1_genomic	100.0	0.14	Neural Network (Specific Model)	11	0.893	149304	300.4945866141732	2047133	0.35	2032	36	341402	None
GCA_044519425.1_PDT002219729.1_genomic	100.0	0.38	Neural Network (Specific Model)	11	0.891	383386	300.1397129186603	2108019	0.35	2090	25	704086	None
GCA_044520085.1_PDT002219728.1_genomic	100.0	0.57	Neural Network (Specific Model)	11	0.891	105662	302.81304951411386	2199066	0.35	2161	54	294876	None
GCA_044520205.1_PDT002219723.1_genomic	100.0	0.21	Neural Network (Specific Model)	11	0.892	514125	298.1473933649289	2112659	0.35	2110	22	716008	None
GCA_044524005.1_PDT002219613.1_genomic	100.0	0.13	Neural Network (Specific Model)	11	0.892	138731	300.6163583252191	2073793	0.35	2054	37	287223	None
GCA_044529085.1_PDT002219384.1_genomic	100.0	0.21	Neural Network (Specific Model)	11	0.892	91188	300.1560461615655	2008636	0.35	1993	34	254898	None
GCA_044536205.1_PDT002219188.1_genomic	100.0	0.32	Neural Network (Specific Model)	11	0.889	162732	301.8036839554048	2098470	0.35	2063	28	347241	None
GCA_044544385.1_PDT002219089.1_genomic	100.0	0.13	Neural Network (Specific Model)	11	0.893	320851	300.9095	2018380	0.35	2000	24	650643	None
GCA_044548385.1_PDT002219022.1_genomic	100.0	0.37	Neural Network (Specific Model)	11	0.891	183176	303.15167984189725	2062583	0.35	2024	20	602950	None
GCA_044551465.1_PDT002218622.1_genomic	99.99	0.93	Neural Network (Specific Model)	11	0.892	63394	295.6598477640342	2086378	0.35	2102	92	158553	None
GCA_044551985.1_PDT002218581.1_genomic	100.0	0.43	Neural Network (Specific Model)	11	0.892	141401	303.64787339268054	2061719	0.35	2022	27	370084	None
GCA_044552015.1_PDT002218578.1_genomic	100.0	0.35	Neural Network (Specific Model)	11	0.891	183187	302.5587223587224	2069168	0.35	2035	24	370413	None
GCA_044714935.1_PDT002212244.1_genomic	100.0	0.17	Neural Network (Specific Model)	11	0.893	42033	300.6891089108911	2037866	0.35	2020	93	101461	None
GCA_044715035.1_PDT002212239.1_genomic	100.0	0.27	Neural Network (Specific Model)	11	0.893	105612	304.727766798419	2068700	0.35	2024	31	417590	None
GCA_044719095.1_PDT002212044.1_genomic	100.0	0.23	Neural Network (Specific Model)	11	0.893	63914	300.15670517327976	2004630	0.35	1991	61	110035	None
GCA_044722005.1_PDT002211999.1_genomic	100.0	0.38	Neural Network (Specific Model)	11	0.89	209484	300.5059780009565	2114565	0.35	2091	27	287526	None
GCA_044725485.1_PDT002211845.1_genomic	100.0	0.29	Neural Network (Specific Model)	11	0.891	82556	301.7247969421882	2122771	0.36	2093	43	162103	None
GCA_044727045.1_PDT002211741.1_genomic	100.0	0.14	Neural Network (Specific Model)	11	0.893	129574	297.3535594839943	2087878	0.35	2093	36	215478	None
GCA_044727695.1_PDT002211716.1_genomic	100.0	0.42	Neural Network (Specific Model)	11	0.892	320893	301.56	2076016	0.35	2050	22	440899	None
GCA_044774785.1_PDT002218221.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.891	174724	301.4143070044709	2039631	0.35	2013	26	305702	None
GCA_044775125.1_PDT002218154.1_genomic	100.0	0.43	Neural Network (Specific Model)	11	0.892	141396	303.0709677419355	2050629	0.35	2015	26	370085	None
GCA_044776205.1_PDT002218025.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.892	110369	299.6602409638554	2087015	0.35	2075	46	323579	None
GCA_044782745.1_PDT002217698.1_genomic	100.0	0.66	Neural Network (Specific Model)	11	0.892	40135	298.468085106383	2073268	0.35	2068	98	116598	None
GCA_044786515.1_PDT002217474.1_genomic	100.0	0.29	Neural Network (Specific Model)	11	0.892	342374	298.08935185185186	2161135	0.35	2160	42	398638	None
GCA_044787095.1_PDT002217424.1_genomic	100.0	0.19	Neural Network (Specific Model)	11	0.893	149417	301.5556095191841	2081452	0.35	2059	31	511927	None
GCA_044787235.1_PDT002217411.1_genomic	100.0	0.35	Neural Network (Specific Model)	11	0.89	229055	303.4828784119107	2057593	0.35	2015	25	322683	None
